timestamp,raw
2026-05-20T15:09:42,Particles > 10.0 um / 0.1L air:0
2026-05-20T15:10:42,-----------------------------------------
2026-05-20T15:10:42,PM 1.0:5
2026-05-20T15:10:42,PM 2.5:13
2026-05-20T15:10:42,PM  10:13
2026-05-20T15:10:43,PM 1.0:5
2026-05-20T15:10:43,PM 2.5:13
2026-05-20T15:10:43,PM  10:13
2026-05-20T15:10:43,Particles > 0.3um / 0.1L air:617
2026-05-20T15:10:43,Particles > 0.5um / 0.1L air:480
2026-05-20T15:10:43,Particles > 1.0um / 0.1L air:107
2026-05-20T15:10:43,Particles > 2.5um / 0.1L air:18
2026-05-20T15:10:43,Particles > 5.0um / 0.1L air:2
2026-05-20T15:10:43,Particles > 10.0 um / 0.1L air:0
2026-05-20T15:11:44,-----------------------------------------
2026-05-20T15:11:45,PM 1.0:3
2026-05-20T15:11:45,PM 2.5:7
2026-05-20T15:11:45,PM  10:7
2026-05-20T15:11:45,PM 1.0:3
2026-05-20T15:11:45,PM 2.5:7
2026-05-20T15:11:45,PM  10:7
2026-05-20T15:11:45,Particles > 0.3um / 0.1L air:626
2026-05-20T15:11:45,Particles > 0.5um / 0.1L air:518
2026-05-20T15:11:45,Particles > 1.0um / 0.1L air:104
2026-05-20T15:11:45,Particles > 2.5um / 0.1L air:10
2026-05-20T15:11:45,Particles > 5.0um / 0.1L air:0
2026-05-20T15:11:45,Particles > 10.0 um / 0.1L air:0
2026-05-20T15:12:44,-----------------------------------------
2026-05-20T15:12:45,PM 1.0:4
2026-05-20T15:12:45,PM 2.5:7
2026-05-20T15:12:45,PM  10:8
2026-05-20T15:12:45,PM 1.0:4
2026-05-20T15:12:45,PM 2.5:7
2026-05-20T15:12:45,PM  10:8
2026-05-20T15:12:45,Particles > 0.3um / 0.1L air:627
2026-05-20T15:12:45,Particles > 0.5um / 0.1L air:524
2026-05-20T15:12:45,Particles > 1.0um / 0.1L air:108
2026-05-20T15:12:45,Particles > 2.5um / 0.1L air:12
2026-05-20T15:12:45,Particles > 5.0um / 0.1L air:0
2026-05-20T15:12:45,Particles > 10.0 um / 0.1L air:0
2026-05-20T15:13:45,-----------------------------------------
2026-05-20T15:13:46,PM 1.0:4
2026-05-20T15:13:46,PM 2.5:7
2026-05-20T15:13:46,PM  10:8
2026-05-20T15:13:46,PM 1.0:4
2026-05-20T15:13:46,PM 2.5:7
2026-05-20T15:13:46,PM  10:8
2026-05-20T15:13:46,Particles > 0.3um / 0.1L air:524
2026-05-20T15:13:46,Particles > 0.5um / 0.1L air:443
2026-05-20T15:13:46,Particles > 1.0um / 0.1L air:116
2026-05-20T15:13:46,Particles > 2.5um / 0.1L air:8
2026-05-20T15:13:46,Particles > 5.0um / 0.1L air:0
2026-05-20T15:13:46,Particles > 10.0 um / 0.1L air:0
2026-05-20T15:14:46,-----------------------------------------
2026-05-20T15:14:47,PM 1.0:4
2026-05-20T15:14:47,PM 2.5:7
2026-05-20T15:14:47,PM  10:8
2026-05-20T15:14:47,PM 1.0:4
2026-05-20T15:14:47,PM 2.5:7
2026-05-20T15:14:47,PM  10:8
2026-05-20T15:14:47,Particles > 0.3um / 0.1L air:531
2026-05-20T15:14:47,Particles > 0.5um / 0.1L air:450
2026-05-20T15:14:47,Particles > 1.0um / 0.1L air:118
2026-05-20T15:14:47,Particles > 2.5um / 0.1L air:6
2026-05-20T15:14:47,Particles > 5.0um / 0.1L air:0
2026-05-20T15:14:47,Particles > 10.0 um / 0.1L air:0
